Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Profit,Cost
7244,CA-2018-118892,17-08-2018,22-08-2018,Second Class,TP-21415,Tom Prescott,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.174,662.4261,3753.7479
7245,US-2018-151127,22-05-2018,25-05-2018,First Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56,7.434,42.126
7246,CA-2018-145807,09-02-2018,13-02-2018,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,53.235,301.665
7247,US-2015-127978,03-03-2015,08-03-2015,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15.12,2.268,12.852
7248,US-2015-127978,03-03-2015,08-03-2015,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,45.3675,257.0825
7249,US-2015-127978,03-03-2015,08-03-2015,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672,6.7008,37.9712
7250,CA-2016-158491,04-06-2016,09-06-2016,Second Class,BP-11155,Becky Pak,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,17.997,101.983
7251,CA-2016-158491,04-06-2016,09-06-2016,Second Class,BP-11155,Becky Pak,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97,148.4955,841.4745
7252,CA-2017-116764,27-08-2017,02-09-2017,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Hollywood,Florida,33021,South,OFF-LA-10002473,Office Supplies,Labels,Avery 484,9.216,1.3824,7.8336
7253,CA-2017-152457,12-09-2017,18-09-2017,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Roseville,Michigan,48066,Central,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52,10.278,58.242
7254,CA-2017-152730,30-05-2017,04-06-2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,54.711,310.029
7255,CA-2017-152730,30-05-2017,04-06-2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,7.11,40.29
7256,CA-2017-152730,30-05-2017,04-06-2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,49.76,7.464,42.296
7257,CA-2017-152730,30-05-2017,04-06-2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,0.834,4.726
7258,CA-2017-152730,30-05-2017,04-06-2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,629.1,94.365,534.735
7259,CA-2017-152730,30-05-2017,04-06-2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,14.7,2.205,12.495
7260,CA-2017-152730,30-05-2017,04-06-2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,45.36,6.804,38.556
7261,CA-2017-152730,30-05-2017,04-06-2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,125.99,18.8985,107.0915
7262,CA-2018-137001,10-06-2018,13-06-2018,Second Class,GZ-14545,George Zrebassa,Corporate,United States,Thousand Oaks,California,91360,West,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7,2.205,12.495
7263,CA-2018-156363,22-10-2018,28-10-2018,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7,4.905,27.795
7264,CA-2018-156363,22-10-2018,28-10-2018,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,31.68,4.752,26.928
7265,CA-2018-122056,13-06-2018,17-06-2018,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,27.279,154.581
7266,US-2015-143721,23-11-2015,26-11-2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Houston,Texas,77095,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,23.3058,132.0662
7267,CA-2018-122987,16-08-2018,16-08-2018,Same Day,SJ-20215,Sarah Jordon,Consumer,United States,Columbia,Tennessee,38401,South,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,13.428,2.0142,11.4138
7268,CA-2018-122987,16-08-2018,16-08-2018,Same Day,SJ-20215,Sarah Jordon,Consumer,United States,Columbia,Tennessee,38401,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,67.136,10.0704,57.0656
7269,CA-2017-133368,14-01-2017,20-01-2017,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Concord,North Carolina,28027,South,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,89.568,13.4352,76.1328
7270,CA-2017-133368,14-01-2017,20-01-2017,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Concord,North Carolina,28027,South,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776,47.3664,268.4096
7271,CA-2017-123337,16-09-2017,22-09-2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666,41.0499,232.6161
7272,CA-2017-123337,16-09-2017,22-09-2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,2.622,14.858
7273,US-2017-150357,10-10-2017,14-10-2017,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608,3.0912,17.5168
7274,US-2017-150357,10-10-2017,14-10-2017,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095,0.61425,3.48075
7275,CA-2016-144519,13-11-2016,17-11-2016,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,59601,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,50.994,288.966
7276,CA-2016-144519,13-11-2016,17-11-2016,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,59601,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,9.597,54.383
7277,CA-2015-120670,02-11-2015,06-11-2015,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Fort Lauderdale,Florida,33311,South,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,799.92,119.988,679.932
7278,CA-2017-157217,19-07-2017,21-07-2017,First Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,5.3976,30.5864
7279,CA-2017-157217,19-07-2017,21-07-2017,First Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,58.4955,331.4745
7280,CA-2017-108224,14-05-2017,14-05-2017,Same Day,TH-21235,Tiffany House,Corporate,United States,Yuma,Arizona,85364,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.528,27.8292,157.6988
7281,CA-2016-162782,21-02-2016,27-02-2016,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Columbia,Maryland,21044,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98,381.297,2160.683
7282,CA-2018-159282,16-10-2018,21-10-2018,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Yuma,Arizona,85364,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.985,89.99775,509.98725
7283,CA-2018-155936,22-06-2018,29-06-2018,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,0.4554,2.5806
7284,CA-2018-169439,09-09-2018,13-09-2018,Standard Class,LC-17140,Logan Currie,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,3.888,22.032
7285,CA-2018-169439,09-09-2018,13-09-2018,Standard Class,LC-17140,Logan Currie,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,9.9168,56.1952
7286,CA-2018-151183,14-10-2018,19-10-2018,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36,6.954,39.406
7287,CA-2017-149965,20-06-2017,25-06-2017,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.9,1.035,5.865
7288,CA-2017-149965,20-06-2017,25-06-2017,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,8.6535,49.0365
7289,CA-2015-158281,02-09-2015,07-09-2015,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Houston,Texas,77095,Central,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71,83.9565,475.7535
7290,CA-2017-153661,30-01-2017,31-01-2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,45.7515,259.2585
7291,CA-2017-153661,30-01-2017,31-01-2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,50.784,7.6176,43.1664
7292,CA-2017-153661,30-01-2017,31-01-2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,26.01,3.9015,22.1085
7293,CA-2018-109183,04-12-2018,09-12-2018,Standard Class,LR-16915,Lena Radford,Consumer,United States,Nashville,Tennessee,37211,South,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,649,97.35,551.65
7294,CA-2017-113656,23-01-2017,29-01-2017,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99,8.9985,50.9915
7295,CA-2016-148964,26-05-2016,31-05-2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bellevue,Washington,98006,West,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,3.036,17.204
7296,CA-2015-111899,04-05-2015,05-05-2015,First Class,NC-18340,Nat Carroll,Consumer,United States,Houston,Texas,77036,Central,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84,5.676,32.164
7297,CA-2015-111899,04-05-2015,05-05-2015,First Class,NC-18340,Nat Carroll,Consumer,United States,Houston,Texas,77036,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,5.472,0.8208,4.6512
7298,CA-2016-101126,10-02-2016,14-02-2016,Second Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,77.24,11.586,65.654
7299,CA-2015-163468,18-11-2015,21-11-2015,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,292.1,43.815,248.285
7300,CA-2015-163468,18-11-2015,21-11-2015,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,1.2816,7.2624
7301,CA-2015-163468,18-11-2015,21-11-2015,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,424.116,63.6174,360.4986
7302,CA-2015-163468,18-11-2015,21-11-2015,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,0.4338,2.4582
7303,CA-2015-163468,18-11-2015,21-11-2015,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,381.72,57.258,324.462
7304,US-2018-117450,04-09-2018,08-09-2018,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184,14.5776,82.6064
7305,US-2018-117450,04-09-2018,08-09-2018,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437,South,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10.368,1.5552,8.8128
7306,CA-2015-137274,29-03-2015,02-04-2015,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Plano,Texas,75023,Central,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,890.841,133.62615,757.21485
7307,CA-2017-144092,05-11-2017,07-11-2017,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,95123,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72,10.8,61.2
7308,CA-2017-144092,05-11-2017,07-11-2017,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,95123,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,17.0832,96.8048
7309,CA-2017-144092,05-11-2017,07-11-2017,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,95123,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,23.7195,134.4105
7310,CA-2018-112172,10-06-2018,14-06-2018,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10024,East,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,14.13,2.1195,12.0105
7311,CA-2016-121699,10-08-2016,14-08-2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,64.75,9.7125,55.0375
7312,CA-2016-162761,09-10-2016,13-10-2016,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.872,0.2808,1.5912
7313,CA-2016-162761,09-10-2016,13-10-2016,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,11.214,1.6821,9.5319
7314,CA-2016-162761,09-10-2016,13-10-2016,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Miami,Florida,33178,South,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,37.376,5.6064,31.7696
7315,CA-2017-121377,28-05-2017,02-06-2017,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Park Ridge,Illinois,60068,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,286.4,42.96,243.44
7316,CA-2018-115322,11-05-2018,16-05-2018,Second Class,ZC-21910,Zuschuss Carroll,Consumer,United States,New York City,New York,10024,East,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,6.588,37.332
7317,CA-2017-132066,16-10-2017,20-10-2017,Standard Class,NB-18655,Nona Balk,Corporate,United States,New York City,New York,10011,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,142.182,21.3273,120.8547
7318,CA-2018-158120,17-11-2018,21-11-2018,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Hillsboro,Oregon,97123,West,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.608,2.9412,16.6668
7319,CA-2018-158120,17-11-2018,21-11-2018,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Hillsboro,Oregon,97123,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,0.6237,3.5343
7320,CA-2018-100097,26-11-2018,29-11-2018,Second Class,MN-17935,Michael Nguyen,Consumer,United States,New York City,New York,10009,East,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,979.95,146.9925,832.9575
7321,CA-2018-100097,26-11-2018,29-11-2018,Second Class,MN-17935,Michael Nguyen,Consumer,United States,New York City,New York,10009,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,20.295,115.005
7322,CA-2018-167626,03-09-2018,07-09-2018,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,60623,Central,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,1.3356,7.5684
7323,CA-2018-167626,03-09-2018,07-09-2018,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,60623,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.8,15.12,85.68
7324,US-2018-126053,05-12-2018,08-12-2018,First Class,CS-11950,Carlos Soltero,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,6.294,35.666
7325,US-2018-126053,05-12-2018,08-12-2018,First Class,CS-11950,Carlos Soltero,Consumer,United States,New York City,New York,10024,East,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,9.45,1.4175,8.0325
7326,US-2018-128447,10-11-2018,17-11-2018,Standard Class,MC-17845,Michael Chen,Consumer,United States,Pasco,Washington,99301,West,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,60.12,340.68
7327,US-2018-128447,10-11-2018,17-11-2018,Standard Class,MC-17845,Michael Chen,Consumer,United States,Pasco,Washington,99301,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,28.792,4.3188,24.4732
7328,US-2015-131275,18-03-2015,24-03-2015,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111,16.65,94.35
7329,US-2015-131275,18-03-2015,24-03-2015,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.968,191.9952,1087.9728
7330,US-2015-131275,18-03-2015,24-03-2015,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,278.4285,1577.7615
7331,CA-2017-149349,12-11-2017,13-11-2017,First Class,SP-20650,Stephanie Phelps,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752,3.4128,19.3392
7332,CA-2018-115119,26-10-2018,30-10-2018,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,61.542,9.2313,52.3107
7333,CA-2018-115119,26-10-2018,30-10-2018,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",81.438,12.2157,69.2223
7334,CA-2016-125563,11-04-2016,17-04-2016,Standard Class,PR-18880,Patrick Ryan,Consumer,United States,Tampa,Florida,33614,South,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,67.36,10.104,57.256
7335,CA-2016-125563,11-04-2016,17-04-2016,Standard Class,PR-18880,Patrick Ryan,Consumer,United States,Tampa,Florida,33614,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",54.528,8.1792,46.3488
7336,CA-2016-113152,25-12-2016,30-12-2016,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,126.585,717.315
7337,CA-2016-113152,25-12-2016,30-12-2016,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,New York City,New York,10024,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",449.568,67.4352,382.1328
7338,CA-2018-165155,21-09-2018,23-09-2018,First Class,BM-11575,Brendan Murry,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,2.3265,13.1835
7339,CA-2015-163412,20-12-2015,23-12-2015,Second Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10035,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,192.186,28.8279,163.3581
7340,CA-2016-159590,18-07-2016,21-07-2016,First Class,KC-16255,Karen Carlisle,Corporate,United States,New York City,New York,10009,East,OFF-AR-10003190,Office Supplies,Art,Newell 32,5.76,0.864,4.896
7341,CA-2015-116190,26-07-2015,01-08-2015,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Atlanta,Georgia,30318,South,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",67.88,10.182,57.698
7342,CA-2015-116190,26-07-2015,01-08-2015,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Atlanta,Georgia,30318,South,OFF-LA-10002762,Office Supplies,Labels,Avery 485,162.89,24.4335,138.4565
7343,CA-2015-116190,26-07-2015,01-08-2015,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Atlanta,Georgia,30318,South,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",25.71,3.8565,21.8535
7344,CA-2015-168473,26-12-2015,01-01-2016,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,New York City,New York,10009,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,28.782,163.098
7345,CA-2018-168389,11-12-2018,17-12-2018,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,721.875,108.28125,613.59375
7346,CA-2018-168389,11-12-2018,17-12-2018,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,73.568,11.0352,62.5328
7347,CA-2018-168389,11-12-2018,17-12-2018,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,13.584,2.0376,11.5464
7348,CA-2018-168389,11-12-2018,17-12-2018,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",64.784,9.7176,55.0664
7349,CA-2015-130421,03-03-2015,07-03-2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.772,26.5158,150.2562
7350,CA-2018-142125,21-10-2018,27-10-2018,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,38.82,5.823,32.997
7351,CA-2018-142125,21-10-2018,27-10-2018,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,21.9,3.285,18.615
7352,CA-2018-141138,10-11-2018,16-11-2018,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Modesto,California,95351,West,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,16.7685,95.0215
7353,CA-2018-152135,16-03-2018,18-03-2018,Second Class,MG-17650,Matthew Grinstein,Home Office,United States,Lakewood,Ohio,44107,East,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,445.44,66.816,378.624
